text,label
golpe cabina Mantencion Programada PM,MCM
golpe en cabina Mantencion Programada PM,MCM
backlogs/eliminacion de fugas Sistema Hidraulico Componentes Hidraulicos,MCM
rotacion pos 1 bailac Neumaticos y Aros Neumaticos,MPV
glpe en suspensiones delanter Sistema Suspension Suspensiones Delanteras,MCM
probl. voltaje / se reenicia Instr. Electricos y Comp. Control Dispositivos Proteccion y Alarmas,MCM
particulado eje trasero Tren de Potencia Eje Palier y Diferencial,MCM
cod acumulador frenos Sistema Direccion y Frenos Sistema Frenos,MCE
t~ diferencial error Tren de Potencia Transmision,MCE
baja presion acumul direccion Sistema Direccion y Frenos Sistema Direccion,MCM
eval electrica nivel refrig. Motor Sistema de Enfriamiento,MCE
pinchado pos. 4/6 Neumaticos y Aros Neumaticos,MCA
c/ pos 2 Neumaticos y Aros Neumaticos,MCM
revision suspensiones en ruta Sistema Suspension Suspensiones Delanteras,MCM
golpe en suspensiones del/tra Sistema Suspension Suspensiones Delanteras,MPO
cambio diferencial. Tren de Potencia Eje Palier y Diferencial,MPO
fuga sistema hyd,MCM
cod electrico nivel refrig mt Motor Sistema de Enfriamiento,MCE
cod electric bajo nivel refri Motor Sistema de Enfriamiento,MCM
reempl prot convertidor Tren de Potencia Transmision,MCM
alta t~ motor Motor Sistema de Enfriamiento,MCM
reponer tapa convertidor Motor Sistema de Enfriamiento,MCM
ch. fuga transmision Tren de Potencia Transmision,MCM
c/ escala acceso Estructura Estructura y Chasis,MCM
rep. sistema electricos Instr. Electricos y Comp. Control Dispositivos Proteccion y Alarmas,MCE
esacalera caida Estructura Cabina y Plataforma,MCM
proteccion tapa motor Estructura Estructura y Chasis,MCM
ch. pos 1 neumat. Neumaticos y Aros Neumaticos,MCV
ajuste volante Estructura Cabina y Plataforma,MCM
cod.electric.nivel refrig mot Motor Sistema de Enfriamiento,MCE
cod. electrico motor Motor Modulo Electrico y Control,MCE
codigos motor error ecm chasi Motor Modulo Electrico y Control,MCM
cinturon trabado seguridad Estructura Cabina y Plataforma,MCM
baja presion de enganche Sistema Direccion y Frenos Sistema Frenos,MCM
baja presion de aceite de tra Tren de Potencia Transmision,MCM
cambio acumulador Motor Unidad de Fuerza,MCM
barrido neumatico pos 4/6 Neumaticos y Aros Neumaticos,MCV
prob partida Instr. Electricos y Comp. Control Arranque y Carga,MCM
reparacion radio comunicacion Comunicaciones Comunicaciones,MCI
temperatura diferencial Tren de Potencia Eje Palier y Diferencial,MCE
rell a direccion Sistema Direccion y Frenos Sistema Direccion,MCM
dbr p-4 bailac Neumaticos y Aros Neumaticos,MCV
cambio linck Estructura Estructura y Chasis,MCM
exceso humo blanco Motor Sistema de Combustible,MCM
alta temp hco./ refrig. Instr. Electricos y Comp. Control Dispositivos Proteccion y Alarmas,MCE
ch. cod. electrico temp rerig Instr. Electricos y Comp. Control Dispositivos Proteccion y Alarmas,MCE
desgast. pos 3 bailac Neumaticos y Aros Neumaticos,MPV
protuberancia neumatico pos 5 Neumaticos y Aros Neumaticos,MCV
pos/4 cinturones expuestos Neumaticos y Aros Neumaticos,MCV
alarma nivel de refrigerante Motor Sistema de Enfriamiento,MCM
golpe de suspensiones Sistema Suspension Suspensiones Traseras,MCM
c/suspension pos 1 Sistema Suspension Suspensiones Delanteras,MCM
antena radio comunic.suelta Comunicaciones Comunicaciones,MCI
pm c/ susp pos 1 Comunicaciones Comunicaciones,MP
c/ susp. pos 1 Sistema Suspension Suspensiones Delanteras,MCM
golpe suspenciones Sistema Suspension Suspensiones Traseras,MCE
c/linea de fan Motor,MCM
c/linea de fan Mantencion Programada PM,MPO
pro suspensiones Sistema Suspension Suspensiones Delanteras,MCM
golpe de cabina /suspensiones Sistema Suspension Suspensiones Delanteras,MCM
eval.golpe suspencio Sistema Suspension Suspensiones Delanteras,MCM
eval.vibracion cabina Estructura Cabina y Plataforma,MCM
evaluc.golpe en cabina Estructura Cabina y Plataforma,MCM
golpe ciclindro direccion Sistema Direccion y Frenos Sistema Direccion,MCM
golpe vibracion suspencion Sistema Suspension Suspensiones Delanteras,MCM
reponer cinturon seguridad Estructura Cabina y Plataforma,MCM
exceso de ruido en cabina Aire Acondicionado Aire Acondicionado,MCM
parlante cabina suelto Instr. Electricos y Comp. Control Instrumentos Cables y Luces,MCM
cambio linea de fan Motor Sistema de Enfriamiento,MCM
eval.pos 4/6/1 cortes bailac Neumaticos y Aros Neumaticos,MCV
suspe.delantera iz Sistema Suspension Suspensiones Delanteras,MCM
post pm backlog Sistema Hidraulico Componentes Hidraulicos,MCM
filtro freno tappn Sistema Direccion y Frenos Sistema Frenos,MCM
#mu rampa pl.1 sin potencia Motor Sistema de Admision y Escape,MCM
retardo pegado Sistema Direccion y Frenos Sistema Frenos,MCE
evaluar por fuga de combustib Motor Sistema de Combustible,MCM
relll. motor Motor Sistema de Lubricacion,MCM
exceso de humo en escape Motor Sistema de Admision y Escape,MCM
baja potencia en vacio Tren de Potencia Transmision,MCE
#mu rampa 68 /baja potencia m Motor Unidad de Fuerza,MCM
EN CORTE ELECTRICO Instr. Electricos y Comp. Control Sistema de Control de Movimiento,MCE
CAMBIO NEUMT.POS-6 Neumaticos y Aros Neumaticos,MPV
BOLON EXETENCION PARACHOQUE Estructura Estructura y Chasis,MCA
BLON EN EXTENCION PARACHOQUE Estructura Cabina y Plataforma,MCA
fuga de nitrog. por valvula Neumaticos y Aros Neumaticos,MCV
alta temp. de motor Motor Sistema de Enfriamiento,MCM
#mu rampa 3070 baja potencia Motor Sistema de Combustible,MCM
EVAL.TEMP REFRIG MOTOR Motor Sistema de Enfriamiento,MCE
nivel temp. ref. alto Motor Sistema de Enfriamiento,MCE
soldadura escalera Estructura Estructura y Chasis,MCM
vibracion cabina /golpe susp. Estructura Cabina y Plataforma,MCM
eval. pasadores tolva Estructura Cabina y Plataforma,MCM
CAMBIO TOLVA Tolva,MCM
AIRE PARTIDA Y REFRIGERANTE Sistema Neumatico,MCM
aire partida y refrigerante Sistema Neumatico Sistema Neumatico,MCM
c/espejo izq. Estructura Cabina y Plataforma,MCM
ajuste espejo izquierdo Estructura Cabina y Plataforma,MCM
reset master modular Innovaciones Tecnologicas Innovaciones Tecnologicas,MCI
post pm rep. de linea hidraul Sistema Hidraulico Componentes Hidraulicos,MCM
temprefrigerantemtr Motor SistemadeEnfriamiento,MCE
suspension 2 revenetada y de Sistema Suspension Suspensiones Delanteras,MCM
suspension pos/2 reventada Sistema Suspension Suspensiones Delanteras,MCM
cambio transmision y converti Tren de Potencia Transmision,MPO
post pm /cambio de transmisio Tren de Potencia Transmision,MCM
rell refrigerante motor Motor Sistema de Enfriamiento,MCM
cambio vv~ vr300 Motor Sistema de Combustible,MCM
deglass de motor Motor Unidad de Fuerza,MCE
bajo acei motor Motor,MCM
rell. trnsmision Tren de Potencia Transmision,MCM
temp.refrig+convertidor Motor Sistema de Enfriamiento,MCM
relleno de nitrogeno neumatic Mantencion Programada PM,MPV
relleno nivel ac. motor Motor Sistema de Enfriamiento,MCM
eval.sistema freno Sistema Direccion y Frenos Sistema Frenos,MCM
cheq de presiones pos1 Neumaticos y Aros Neumaticos,MCV
lubric.pasadordir+regulacion SistemaDireccionyFrenos SistemaDireccion,MCM
relleno de nitrog. pos/1/2 Neumaticos y Aros Neumaticos,MPV
regulacion espejo base quebra Estructura Cabina y Plataforma,MCM
eval. suspenciones estructura Estructura Estructura y Chasis,MCM
fuga component.pos 2 Neumaticos y Aros Neumaticos,MPV
eliminacion fuga hca. Sistema Hidraulico Componentes Hidraulicos,MCM
nivelacion pos2-3-5 Neumaticos y Aros Neumaticos,MCV
ch. mandos finales . vibracio Estructura Cabina y Plataforma,MCM
limpieza ejes traseros Estructura Cabina y Plataforma,MCM
barrido pos trasera Neumaticos y Aros Neumaticos,MCV
c/componente po5 Neumaticos y Aros Neumaticos,MCV
pos5 fuga por oring masiva Neumaticos y Aros Neumaticos,MCV
base espejo der quebrado Estructura Cabina y Plataforma,MCM
se apaga motor x refrigerante Motor Sistema de Enfriamiento,MCM
c/ espejo der Estructura,MCM
reparaci[on de luces trocha Instr. Electricos y Comp. Control Instrumentos Cables y Luces,MCE
reparacion fuga escap moroe d Mantencion Programada PM,MCM
co. niv. trasm. bajo Tren de Potencia Transmision,MCM
c/sensor nivel transm. Tren de Potencia Transmision,MCM
vibracion excesiva de cabina Estructura Cabina y Plataforma,MCM
pantalla smartcap blanca Innovaciones Tecnologicas Innovaciones Tecnologicas,MCI
cambio de pos/6 Neumaticos y Aros Valvula,MCM
rep perno espejo izq Estructura Cabina y Plataforma,MCM
afex apagado y sin seguro Sistema Contra Incendios Sistema Contra Incendios,MCE
rep base espejo izq Estructura Cabina y Plataforma,MCM
caja de aire acon suelta Estructura Cabina y Plataforma,MCM
ALARMA BAJO NIVEL SISTEMA_TRANSMISION,MCE
BAJA PRESION AIRE,MCM
PROBLEMA BOCINA,MCM
relleno aceit.motor ,MCM
regulacion espejo ,MCM
chequeo bailac ,MCV
CHEQUEO BAILAC,MCV
alarma 3 direccion ,MCM
Mandos Finales ,MPO
BAJA PRESION ACUM FRENOS,MCM
NIVEL ACEITE MOTOR BAJO,MPO
REG ESPEJOS,MCM
fuga ac. hidraulico ,MCM
FUGA HIDRAULICA REPARACION,MCM
BAJO NIVEL ACEITE MOTOR,MCM
FLUJO REFRIGERANTE BAJO,MCM
CAMBIO FILT ACEIT MOT,MCM
RELL REFIG,MCM
FALTA REFRIG.,MCM
NIVEL REFRIGERANTE BAJO,MCM
SUSPENSIONES,MCM
PROBL RADIO COMUN,MCE
TEM TRANSMISION,MCM
RELL MOTOR,MCE
PROBL POTENCIA,MCM
PM 224 HRS,MP
alarma bajo nivel aceite dire ,MCE
ALARMA BAJO NIVEL ACEITE DIRE,MCE
RELL AC.DIRECCION,MCM
relleno aceite motor delanter ,MCM
RELLENO DIRECCION+Sistema Direccion y Frenos+Sistema Direccion,MCM
chequeo neumaticos +Neumaticos y Aros +Neumaticos ,MCV
rell.refrigerante +Motor +Sistema de Enfriamiento ,MCM
ALARMA DE TRANSM Tren de Potencia Transmision,MCE
NEUMATICO POS 4-6 PINCHADO Neumaticos y Aros Neumaticos,MCV
CHEQ PRESIONES POS 4 Neumaticos y Aros Neumaticos,MCV
ALARMA NIVEL 3 DIRECCION Sistema Direccion y Frenos Sistema Direccion,MCE
NEUMATICO POS 4 FUGANDO AIRE Neumaticos y Aros Neumaticos,MCV
prob marchas Tren de Potencia ,MCM
RELL ACEITE MOT-DIR Motor Sistema de Lubricacion,MCM
BAJA PRESION CUPLING Motor Acoplamiento Motor,MCM
FUGAS VARIAS ,MCE
FUGAS VARIAS Motor Sistema de Lubricacion,MCM
FALLA TRANSMISION Instr. Electricos y Comp. Control Dispositivos Proteccion y Alarmas,MCM
CHEQ TERMICA ,MCM
PM 56D+BACKLOG Mantencion Programada PM,MP
FALLA MANGUERA CALEFACCION Aire Acondicionado Aire Acondicionado,MCM
NEUMATICO 3-5 ROTACION Neumaticos y Aros Neumaticos,MPV
FILTRO MOTOR TAPONEAD Motor Sistema de Lubricacion,MCM
MOTOR HUMEANDO Motor Sistema de Admision y Escape,MCM
PM 14D +BACKLOG Mantencion Programada PM,MP
FILTRO MT TRASE TAPO Motor Sistema de Lubricacion,MCM
FILTRO MT RASERO TAP ,MCM
FILT.MOTOR.TAPON TRAS Motor Sistema de Lubricacion,MCM
SIN BATERIAS PARA PARTIDA. ,MCM
P°AC.MOTOR Motor Sistema de Lubricacion,MCM
VELOCI FAN Motor Sistema de Enfriamiento,MCM
BAJO NIVEL TRANSMI Tren de Potencia Convertidor de Torque,MCM
REPARACION SOPORTE ESPEJO Estructura Cabina y Plataforma,MCM
relleno acit motor Motor Sistema de Lubricacion ,MCM
RELL.POS-4 Neumaticos y Aros Relleno,MCV
cheque mecanico Motor Sistema de Admision y Escape ,MCM
chequeo mecanico Motor Sistema de Admision y Escape ,MCM
solto proteccion motor Estructura Estructura y Chasis ,MCM
bajo nivel ac. direcc Sistema Direccion y Frenos Sistema Direccion ,MCM
salida obstruida Sistemas de Seguridad Sistema de Seguridad ,MCR
fuga pos-1 fuga nitro Neumaticos y Aros Neumaticos ,MCV
falla electrica transmision Tren de Potencia Transmision ,MCE
regulacion esp.derech Estructura Cabina y Plataforma ,MCM
sensor t° escape falla Instr. Electricos y Comp. Control Dispositivos Proteccion y Alarmas ,MCM
pos 3 Neumaticos y Aros Neumaticos ,MCV
relleno de aceite mto Motor Sistema de Lubricacion ,MCM
reg espejo izq. Estructura Cabina y Plataforma ,MCM
bailac pos2 relleno Neumaticos y Aros Neumaticos ,MCV
eval baja potencia. Motor Sistema de Combustible ,MCM
fuga de refrig. Motor Sistema de Enfriamiento ,MCM
rell.posiciones neum. Neumaticos y Aros Relleno ,MCV
espejo revisor suelto Estructura Cabina y Plataforma ,MCM
corte pasado p4 Neumaticos y Aros Neumaticos ,MCV
aislado t° pos2 Neumaticos y Aros Neumaticos ,MCV
cheq.neumaticosw Neumaticos y Aros Neumaticos ,MCV
pos. 2 sep. mecanica Neumaticos y Aros Neumaticos ,MCV
pm 118d + backlog Mantencion Programada PM ,MP
problemademarchas TrendePotencia Transmision,MCM
c/conv torq Tren de Potencia Transmision ,MCM
cheq sist direccion Sistema Direccion y Frenos Sistema Direccion ,MCM
 SistemaDireccionyFrenos SistemaDireccion,MCM
alarmabajoniveldedireccio Instr.ElectricosyComp.Control DispositivosProteccionyAlarmas,MCM
relleno aceite convertidor Tren de Potencia Convertidor de Torque ,MCM
sin luces tarseras Instr. Electricos y Comp. Control Instrumentos Cables y Luces ,MCE
fura de combustible ,MCM
cheq sist a/c Aire Acondicionado Aire Acondicionado ,MCM
cheq neumaticos Motor Sistema de Lubricacion,MCV
tem escape Motor Sistema de Admision y Escape,MCE
alarm.tolva arriva Tolva Tolva,MCE
fuga nitrog. pos.5 Neumaticos y Aros Neumaticos,MCV
falla intermitente derecho Instr. Electricos y Comp. Control Luces,MCE
relleno aceite hd Sistema Hidraulico Sistema Levante,MCM
rep focos traseros Instr. Electricos y Comp. Control Instrumentos Cables y Luces,MCE
reparacion motor diesel Motor Sistema de Enfriamiento,MCM
alta t° de los 4 escapes Motor Sistema de Admision y Escape,MCM
#neumatico pos 4-6 rot. Neumaticos y Aros Neumaticos,MPV
se salio cilindro levante Sistema Hidraulico Sistema Levante,MCM
ajuste espejo suelto Estructura Cabina y Plataforma,MCM
cheq sist hidraulico,MCR
rep. tubo cross+ barra estab. Mantencion Programada PM,MP
cheq posicion 5 Neumaticos y Aros Neumaticos,MCV
falla de levante tolva Sistema Hidraulico Sistema Levante,MCE
relleno de acete hd Sistema Hidraulico Sistema Levante,MCM
t° aceite lubr. transmision Tren de Potencia Transmision,MCE
regul.espejo iz Estructura Cabina y Plataforma,MCM
bajas rpm Instr. Electricos y Comp. Control Dispositivos Proteccion y Alarmas,MCE
relleno aceite transmic. Tren de Potencia Transmision,MCM
relleno transmision Tren de Potencia Convertidor de Torque,MCM
focos retroceso sueltos Instr. Electricos y Comp. Control Instrumentos Cables y Luces,MCE
nivel refrig. Motor Sistema de Enfriamiento,MCM
neumatico pos 5 relleno Neumaticos y Aros Relleno,MCV
falla instrumentos de control Instr. Electricos y Comp. Control Instrumentos Cables y Luces,MCE
bailac inv pos 4 Neumaticos y Aros Neumaticos,MCV
relleno aceite hidrau Instr. Electricos y Comp. Control Dispositivos Proteccion y Alarmas,MCM
cheq neumatico pos 3 Neumaticos y Aros Neumaticos,MCV
fuga oring p1 Neumaticos y Aros Neumaticos,MCV
eliminacion fugas aceite Sistema Hidraulico Componentes Hidraulicos,MCM
cambio foco retroc Instr. Electricos y Comp. Control Luces,MCE
relleno ac hd Sistema Hidraulico Sistema Levante,MCM
piedra en pos 2 bailac Neumaticos y Aros Neumaticos,MCV
neumatico pos1 rotacion Neumaticos y Aros Neumaticos,MPV
bajda tolva golpea Sistema Hidraulico Sistema Levante,MCM
reg.de espejo Estructura Cabina y Plataforma,MCM
neumatico 5-6 chequeo Neumaticos y Aros Neumaticos,MCV
fuga aire cabina Sistema Auxiliar Sistema Neumatico,MCM
fuga valv. neum. pos 5 Neumaticos y Aros Neumaticos,MCV
reponer tapa coupling Sistema Direccion y Frenos Sistema Direccion,MCM
baja presion acumu. freno Sistema Direccion y Frenos Sistema Frenos,MCE
neumatico 4 invertir Neumaticos y Aros Neumaticos,MPV
suspension golpea Sistema Suspension Suspensiones Delanteras,MCM
cheq. sistema levante Sistema Hidraulico Sistema Levante,MCM
espejoi Estructura Cabina y Plataforma,MCM
falla espejo Estructura Cabina y Plataforma,MCM
traspaso hid/dif Sistema Hidraulico Componentes Hidraulicos,MCM
cambio p6 Neumaticos y Aros Relleno,MCV
falla volt. radio comuicacion Instr. Electricos y Comp. Control Instrumentos Cables y Luces,MCE
rep. culata 3 mt. delantero Motor Unidad de Fuerza,MCM
cheq motor Motor Modulo Electrico y Control,MCE
cambio pos-5 corte evolutivo Aire Acondicionado Aire Acondicionado,MCV
calef. Motor Sistema de Enfriamiento,MCM
pos- 1 piedra inscruptada Neumaticos y Aros Neumaticos,MCV
alta t° escape Motor Sistema de Admision y Escape,MCE
cambio pos-3 desgastes Neumaticos y Aros Neumaticos,MCV
ch. pos. 5 Neumaticos y Aros Neumaticos,MCV
soldar base espejo izq Estructura Cabina y Plataforma,MCM
fugas transm Tren de Potencia Transmision,MCM
falla motor de arranque Sistema Neumatico Sistema Neumatico,MCM
cambio parabrisas quebrado Estructura Cabina y Plataforma,MCA
desgast. pos 1 bailac Neumaticos y Aros Neumaticos,MCV
desgaste en pos 5 Neumaticos y Aros Neumaticos,MCV
temperatura neum pos2 Neumaticos y Aros Neumaticos,MCV
neumatico 2-4 chequeo Neumaticos y Aros Neumaticos,MCV
pos-6 bolon y bota piedra,MCA
pos-6 bolon y bota piedra Estructura Estructura y Chasis,MCA
bolon en pos 4-6 Neumaticos y Aros Neumaticos,MCA
falla cubierta motor Estructura Cabina y Plataforma,MCM
sensor t° transmision Tren de Potencia Transmision,MCE
rep. sistema de luces frontal Instr. Electricos y Comp. Control Instrumentos Cables y Luces,MCE
c/ lines frenos Instr. Electricos y Comp. Control Dispositivos Proteccion y Alarmas,MCM
cod. trans. error Tren de Potencia Transmision,MCE
falla intermitetntes Instr. Electricos y Comp. Control Luces,MCE
corte pos 2 Neumaticos y Aros Neumaticos,MCV
neumatico 2 aro fisurado Neumaticos y Aros Aro,MCV
sin partda Sistema Neumatico Sistema Neumatico,MCM
cheq. pos/2 cortes Neumaticos y Aros Neumaticos,MCV
piedra en pos 4 bailac Neumaticos y Aros Neumaticos,MCV
reponer perno pantalla camara Innovaciones Tecnologicas Innovaciones Tecnologicas,MCM
nivel trasmi bajo Tren de Potencia Transmision,MCM
rell. transmision Mantencion Programada PM,MCM
rep. numeros luminosos Innovaciones Tecnologicas Innovaciones Tecnologicas,MCE
cambio esp. derecho Estructura Cabina y Plataforma,MCM
rell. ac.transmision Tren de Potencia Transmision,MCM
rell transmisipn Tren de Potencia Transmision,MCM
pernos pantallas camaras Innovaciones Tecnologicas Innovaciones Tecnologicas,MCM
reponer pernos de pantallas Innovaciones Tecnologicas Innovaciones Tecnologicas,MCM
no sube vidrio copiloto Estructura Cabina y Plataforma,MCE
fuga ac. mando final derecho Tren de Potencia Mandos Finales,MCM
fuga enfri freno derech Tren de Potencia Mandos Finales,MCM
pantalla camaras Instr. Electricos y Comp. Control Instrumentos Cables y Luces,MCM
sin numeros traseros Estructura Estructura y Chasis,MCM
ja p° de direccion,MCM
ja p° de direccion Sistema Direccion y Frenos Sistema Direccion,MCM
rotacin pos 1-2 bailac Neumaticos y Aros Neumaticos,MPV
aire partida + direccion Sistema Neumatico Sistema Neumatico,MCM
apoyo de bateria partida Sistema Neumatico Sistema Neumatico,MCE
falla luces intermitente Instr. Electricos y Comp. Control Instrumentos Cables y Luces,MCE
rell pos-4 Neumaticos y Aros Relleno,MCV
filtro aceite motor sat Motor Sistema de Lubricacion,MCM
tem frenos Sistema Direccion y Frenos Sistema Frenos,MCM
traspaso ac.al radiador,MCM
traspaso ac.al radiador Motor Sistema de Enfriamiento,MCM
pn Mantencion Programada PM,MPO
humo de motor Motor Sistema de Admision y Escape,MCM
rep. aire acondionado Aire Acondicionado Aire Acondicionado,MCM
flujo refrig. bajo Motor Sistema de Enfriamiento,MCM
rllno por t°pos 6 Neumaticos y Aros Neumaticos,MCV
sep. mecanica pos 2 bailac Neumaticos y Aros Neumaticos,MCV
cort.pasad. pos 3 bailac Neumaticos y Aros Neumaticos,MCV
